Sunshine,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,_Location_type,RainTomorrow
7.6111775206611565,47.0,51.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,57.0,47.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,64.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,61.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,70.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,67.0,70.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,65.0,44.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,71.0,38.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,39.0,46.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,54.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,68.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,51.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,82.0,75.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,49.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,62.0,57.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,71.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,82.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,69.0,57.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,71.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,67.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,88.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,62.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,86.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,84.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,75.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,82.0,83.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,55.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,52.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,48.0,35.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,32.0,44.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,53.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,76.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,82.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,63.0,72.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,67.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,75.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,53.0,58.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,74.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,59.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,75.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,83.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,72.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,64.0,54.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,69.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,70.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,80.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,75.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,82.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,86.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,82.0,76.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,75.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,69.0,64.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,63.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,85.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,71.0,63.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,55.0,52.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,90.0,89.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,90.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,65.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,64.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,74.0,72.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,97.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,83.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,87.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,79.0,64.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,89.0,84.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,56.0,70.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,35.0,55.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,70.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,87.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,85.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,93.0,88.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,53.0,59.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,56.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,76.0,72.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,60.0,55.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,56.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,86.0,75.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,67.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,73.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,69.0,64.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,74.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,71.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,94.0,86.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,97.0,88.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,85.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,91.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,73.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,90.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,53.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,65.0,52.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,67.0,67.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,92.0,85.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,89.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,89.0,75.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,98.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,83.0,53.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,82.0,75.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,72.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,88.0,87.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,85.0,86.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,80.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,41.0,41.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,58.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,83.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,94.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,80.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,82.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,71.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,60.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,81.0,82.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,74.0,64.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,71.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,90.0,86.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,93.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,97.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,64.0,64.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,66.0,57.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,69.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,92.0,82.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,85.0,52.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,49.0,39.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,54.0,43.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,57.0,45.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,59.0,48.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,57.0,37.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,49.0,48.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,60.0,42.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,44.0,39.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,55.0,44.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,62.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,91.0,85.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,92.0,96.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,82.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,77.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,67.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,71.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,67.0,70.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,85.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,97.0,91.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,71.0,39.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,53.0,59.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,65.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,51.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,86.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,85.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,64.0,39.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,70.0,63.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,83.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,79.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,75.0,84.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,72.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,85.0,76.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,89.0,83.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,93.0,72.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,51.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,60.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,35.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,53.0,50.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,56.0,37.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,61.0,91.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,83.0,76.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,59.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,89.0,51.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,61.0,53.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,83.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,83.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,65.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,89.0,76.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,93.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,96.0,85.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,71.0,41.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,52.0,35.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,60.0,53.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,74.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,44.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,55.0,50.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,61.0,34.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,49.0,36.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,49.0,34.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,52.0,48.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,60.0,49.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,61.0,54.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,68.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,74.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,64.0,40.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,56.0,51.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,56.0,44.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,53.0,31.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,57.0,50.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,70.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,59.0,46.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,53.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,58.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,83.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,75.0,55.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,89.0,88.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,86.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,87.0,61.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,64.0,63.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,58.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,66.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,58.0,54.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,55.0,54.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,49.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,98.0,76.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,57.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,94.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,40.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,46.0,37.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,54.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,82.0,65.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,57.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,67.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,76.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,72.0,78.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,64.0,36.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,68.88083133761887,61.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,87.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,70.0,87.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,61.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,72.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,76.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,69.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,80.0,86.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,69.0,25.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,74.0,41.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,58.0,72.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,68.0,67.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,61.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,72.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,79.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,85.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,85.0,85.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,97.0,80.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,79.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,80.0,83.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,82.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,74.0,66.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,74.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,83.0,77.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,75.0,49.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,60.0,56.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,60.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,82.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,86.0,82.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,78.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,86.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,81.0,76.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
7.6111775206611565,68.0,68.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,63.0,24.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,76.0,89.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,96.0,16.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,73.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,64.0,69.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,75.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,69.0,71.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,78.0,81.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,49.0,12.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,68.0,64.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,86.0,72.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,96.0,87.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,85.0,84.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,100.0,84.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,95.0,86.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,70.0,57.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,66.0,58.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,77.0,62.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,73.0,63.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,84.0,74.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,88.0,91.0,4.4474612602152455,4.509930082924903,Wet Location,No
7.6111775206611565,100.0,88.0,4.4474612602152455,4.509930082924903,Wet Location,Yes
